,path,sentence,mfcc
1792,common_voice_id_19392749.mp3,"Aku paham perasaanmu, namun ini sudah berakhir.","[[-7.04454188e+01 -2.66422640e-05  1.73100209e-05 ...  8.06656091e-06
  -2.27958490e-05  2.33305585e-05]
 [-7.03637935e+01 -9.28988371e-03  5.32254391e-03 ... -1.24582494e-02
   2.93000220e-03 -2.55640957e-03]
 [-6.15269314e+01  2.50117984e+00  1.42596120e+00 ... -3.72808160e-01
   1.43934540e-01 -4.51007586e-01]
 ...
 [-4.88509022e+01  4.78362069e+00  2.81929103e+00 ... -8.58956490e-02
   1.01969547e-02 -2.19556046e-01]
 [-4.88340583e+01  3.98140375e+00  2.31654113e+00 ... -1.18926248e+00
  -8.06878058e-01 -1.38074718e-01]
 [-4.32481432e+01  4.02018875e+00  1.55997568e+00 ... -3.34903408e-01
  -8.11110262e-01 -3.79602813e-01]]"
1793,common_voice_id_19392780.mp3,Jalan yang berlumpur itu telah merusak sepatu baruku.,"[[-7.04445839e+01 -1.96828933e-04 -5.11213534e-05 ... -5.82208004e-05
   1.56843473e-04 -6.89972410e-05]
 [-7.03975803e+01 -1.32173552e-03  1.26113943e-03 ... -1.31226112e-03
   2.86663214e-03  2.76966461e-03]
 [-6.19893477e+01  2.78657867e+00  1.85588190e+00 ... -1.50883604e-02
  -5.17519350e-02 -9.74713480e-02]
 ...
 [-4.76835254e+01  3.50596330e+00  2.04316418e+00 ... -9.98773149e-01
  -1.78053778e-01 -1.65363567e-01]
 [-4.84764697e+01  3.58997858e+00  1.65212495e+00 ... -2.21590370e-01
   4.88467249e-01 -3.29188958e-01]
 [-5.71468506e+01  3.70248586e+00  1.85169890e+00 ... -6.46520112e-01
   3.53671818e-01 -1.44895001e-01]]"
1794,common_voice_id_19392784.mp3,Beneran?,"[[-7.04389310e+01 -1.13811617e-03 -9.40151681e-04 ...  3.16454679e-04
  -8.60278913e-04 -4.75435390e-04]
 [-7.02258168e+01 -3.39202362e-02  2.32318978e-04 ... -2.93279524e-03
  -3.28944357e-02  8.68114628e-03]
 [-5.52227133e+01  2.88668372e+00  1.37192445e+00 ... -2.92218261e-01
  -2.81752451e-01 -1.50745040e-02]
 ...
 [-4.26404887e+01  4.97342873e+00  2.05316046e+00 ... -1.91681247e-01
  -4.25614725e-01 -7.57814594e-01]
 [-4.14739757e+01  4.79435322e+00  2.26443821e+00 ... -7.87139059e-02
  -1.79897631e-01 -2.16245251e-01]
 [-4.03919587e+01  3.56820003e+00  9.74784268e-01 ... -6.12880659e-01
  -1.15627148e+00 -7.49287721e-01]]"
1795,common_voice_id_19392785.mp3,Pesawat ini sangat jelek.,"[[-7.04453571e+01 -1.36765510e-06 -2.70041869e-05 ... -2.85866504e-05
  -2.35762555e-05  1.86014594e-05]
 [-7.03798629e+01  4.13791682e-03 -6.96793058e-03 ... -1.31401008e-04
   2.53032101e-03 -2.62362573e-04]
 [-5.71065206e+01  4.29051287e+00  1.21342953e+00 ... -1.87313204e-02
  -2.81847334e-01 -6.40013536e-02]
 ...
 [-4.48756312e+01  4.39384736e+00  1.45458671e+00 ... -7.98247668e-01
  -3.10584879e-01 -5.74272450e-01]
 [-4.39354312e+01  4.22585553e+00  1.24200819e+00 ...  1.92181556e-01
   1.67317661e-01  1.29718510e-01]
 [-5.08376009e+01  3.80604496e+00  7.12307284e-01 ...  3.62621173e-01
   2.30794699e-01  8.49448667e-02]]"
1796,common_voice_id_19392786.mp3,Saya membuka sepatu dan memakai sandal.,"[[-7.04449228e+01 -3.65704407e-06 -8.56187554e-05 ... -6.54139285e-05
  -3.29323274e-05 -1.53239996e-04]
 [-7.02931710e+01  3.45084710e-02  3.82719830e-02 ... -1.40143233e-02
  -2.55436627e-02 -1.98612028e-02]
 [-6.01397264e+01  3.19440779e+00  2.78696245e+00 ... -7.79252279e-01
  -4.25568717e-01  1.16356534e-01]
 ...
 [-4.35196558e+01  3.96135170e+00  1.68118858e+00 ... -1.12003940e-01
  -5.81721996e-01 -5.45237287e-01]
 [-4.31871145e+01  4.08108348e+00  1.61352852e+00 ... -1.20563224e+00
  -9.92012313e-01 -9.26482742e-01]
 [-4.28372982e+01  3.77078609e+00  6.69358290e-01 ... -8.73988568e-01
  -6.61287698e-01 -2.59865017e-01]]"
1797,common_voice_id_19392792.mp3,Kapan kamu bangun?,"[[-7.04455215e+01  7.58796771e-06 -4.91035153e-06 ... -6.60560496e-06
  -6.50023559e-06 -4.20435216e-06]
 [-7.03233204e+01  1.91213880e-02 -1.66655895e-03 ... -1.77583367e-02
  -4.21748854e-03  1.14715033e-03]
 [-6.30422772e+01  1.74694627e+00  6.28659778e-01 ... -4.62197456e-01
  -3.02476873e-02  4.43876664e-02]
 ...
 [-4.52870693e+01  3.84786625e+00  2.15179244e+00 ... -9.16050696e-02
  -5.80256465e-01 -3.56621877e-01]
 [-4.73389242e+01  2.90216358e+00  1.55057457e+00 ... -8.78899434e-01
  -1.38962850e+00 -1.01175818e+00]
 [-4.48735492e+01  3.43430608e+00  1.90512685e+00 ... -7.02237321e-01
  -2.86623886e-01 -2.45550266e-01]]"
1798,common_voice_id_19392793.mp3,Pulau itu ada di Jepang sebelah barat.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.98285549e+01  4.11029382e+00  2.49536507e+00 ... -7.16243248e-01
  -1.56532988e-01  1.17930447e-01]
 [-5.10018546e+01  3.74731540e+00  2.45790775e+00 ... -3.51718125e-01
  -3.19390113e-01 -3.83963334e-02]
 [-5.24393641e+01  3.33453319e+00  1.66906468e+00 ... -5.08097985e-01
  -1.26956958e-01 -2.30413671e-01]]"
1799,common_voice_id_19392795.mp3,Rumahku sudah punya asuransi kebakaran.,"[[-7.04454538e+01 -2.56087620e-05  5.94449099e-06 ... -1.31089309e-06
   6.06383729e-06 -1.64552814e-05]
 [-7.03629484e+01 -6.96627094e-03  5.02304714e-03 ... -1.40094770e-02
   4.01023450e-03 -2.37579807e-04]
 [-6.39075401e+01  1.04190830e+00  7.37641335e-01 ... -6.79978645e-01
  -1.23571998e-01 -2.76026424e-01]
 ...
 [-4.84088729e+01  3.92620560e+00  2.15054937e+00 ...  8.21565321e-01
   5.62869137e-02  4.22390171e-02]
 [-5.04045460e+01  3.55374567e+00  2.17864873e+00 ...  5.61865155e-01
   4.80380045e-01  2.29709430e-01]
 [-6.30645981e+01  2.71569180e+00  1.91104026e+00 ...  1.37023792e-02
   9.47072243e-02 -2.62144424e-01]]"
1800,common_voice_id_19392796.mp3,Universitas mulai bulan April.,"[[-7.04452475e+01 -5.08056897e-06  2.08094572e-05 ...  4.43420313e-06
  -1.23821478e-06 -2.14612659e-05]
 [-7.03877682e+01  4.92142492e-03  7.99656862e-03 ... -4.07843457e-03
   1.91139962e-03 -1.72329624e-03]
 [-6.20688265e+01  2.39407165e+00  1.35279725e+00 ... -4.69749646e-01
   1.41074975e-01 -7.42347456e-02]
 ...
 [-4.61614324e+01  4.09532786e+00  1.96455757e+00 ... -3.26053713e-01
  -5.24512952e-01 -5.39455116e-01]
 [-4.71238010e+01  3.57053722e+00  2.49274974e+00 ... -8.25944201e-01
  -3.78661524e-01 -4.16613174e-01]
 [-4.77705727e+01  3.35297707e+00  1.74023604e+00 ... -8.33959234e-02
   2.94285776e-01  1.45320087e-01]]"
1801,common_voice_id_19392797.mp3,Introspeksilah dirimu sendiri bukan menyalahkan orang lain.,"[[-7.04452889e+01 -5.59777040e-05  2.61941823e-05 ... -2.40834555e-06
   1.14513560e-05 -3.59253515e-05]
 [-7.04286721e+01 -1.14758259e-03  4.94834322e-04 ...  4.38757514e-04
   4.60662917e-04 -1.44302371e-03]
 [-6.41104946e+01  2.90686821e+00  1.88312056e+00 ...  1.51971616e-01
   2.33294782e-02 -2.60929470e-01]
 ...
 [-4.46889550e+01  4.67397586e+00  1.48176418e+00 ... -1.02817210e-01
   2.64311254e-01  9.52338759e-02]
 [-4.49154103e+01  4.24812303e+00  2.04323945e+00 ... -4.30693247e-01
   1.76288879e-02 -1.56372524e-01]
 [-4.58218044e+01  4.51915451e+00  2.11930879e+00 ... -2.69264619e-01
   1.17858609e-02  2.13568933e-01]]"
1802,common_voice_id_19392804.mp3,Bangunkan saya pada pukul delapan,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -3.81940138e-15  2.41410210e-15 ...  6.66089190e-15
   3.01401380e-15  1.58974407e-14]
 [-7.04454441e+01 -2.82148821e-05 -5.32175583e-06 ... -2.01144657e-06
   2.88909239e-06 -2.87229377e-07]
 ...
 [-4.64893381e+01  3.80728478e+00  2.33839067e+00 ... -4.11700406e-01
  -3.12880327e-01 -3.01373972e-01]
 [-4.67148994e+01  4.18106770e+00  1.98018659e+00 ...  3.21319389e-02
   8.67857762e-02 -5.66356366e-01]
 [-4.18024066e+01  3.87804287e+00  1.35734302e+00 ... -1.41917507e-01
  -2.48101031e-01  4.27772945e-01]]"
1803,common_voice_id_19392814.mp3,"Tuhan telah memberikan hari, Tuhan akan memberikan makanan.","[[-7.04451562e+01 -6.97078862e-05  8.80574201e-06 ...  1.92106932e-05
  -2.05185399e-06  3.31543463e-05]
 [-7.03772533e+01  6.52255577e-03  1.50907882e-02 ... -1.01924726e-02
  -1.04300126e-02 -1.19601580e-02]
 [-5.75897138e+01  3.90887270e+00  1.84808369e+00 ... -6.90287580e-02
  -1.17890883e-01 -2.55628906e-01]
 ...
 [-4.77796826e+01  3.89768929e+00  1.70236300e+00 ... -8.58303897e-01
  -6.18832392e-01 -6.65389446e-01]
 [-4.81667164e+01  3.68255304e+00  1.37970552e+00 ... -3.89258173e-01
  -5.40322482e-01 -9.30762763e-01]
 [-4.76158678e+01  3.13641782e+00  5.81428976e-01 ... -1.05202745e+00
  -8.97665716e-01  5.13498984e-03]]"
1804,common_voice_id_19404258.mp3,Setiap pagi saya minum segelas susu dingin.,"[[-7.04452055e+01 -8.87836414e-05 -4.42251075e-05 ...  2.99488766e-05
   1.10484918e-05 -5.23917469e-05]
 [-7.02895275e+01  8.41999072e-03  2.04025488e-03 ... -1.14931062e-02
  -1.51305228e-02 -1.13130719e-02]
 [-6.14516214e+01  1.46141744e+00  5.41215718e-01 ... -8.89276261e-02
   1.84733376e-01  1.54357810e-01]
 ...
 [-4.86102584e+01  3.42188012e+00  7.60463670e-01 ...  3.36939831e-01
   7.69513082e-01 -5.91717231e-02]
 [-4.89509644e+01  3.14052069e+00  1.10284935e+00 ... -1.83649804e-01
   3.30089368e-03 -2.99433779e-01]
 [-4.80172095e+01  3.07291106e+00  8.70865258e-01 ... -4.49506853e-01
  -4.47073584e-01 -1.31555581e-01]]"
1805,common_voice_id_19404259.mp3,Ibunya sedang menulis surat.,"[[-7.04431255e+01 -3.71591917e-04 -5.24295315e-04 ... -2.22619321e-04
  -6.50005971e-05  1.30801025e-04]
 [-7.02117751e+01  1.71264297e-02  2.43315248e-02 ... -1.04832715e-02
  -8.62366042e-03 -1.56563465e-02]
 [-5.55296728e+01  2.88671148e+00  6.59634906e-02 ... -3.57348603e-01
   1.02077774e-01 -1.09338052e-01]
 ...
 [-4.74390958e+01  2.77781103e+00  6.69308279e-01 ...  4.89003667e-02
   4.32280170e-01  6.27287192e-01]
 [-4.74053775e+01  2.43202093e+00  3.34088014e-01 ...  1.77315261e-01
  -2.65348442e-01  3.94407462e-01]
 [-4.69007399e+01  3.63613552e+00  8.36070504e-01 ...  1.68736758e-01
  -4.49960319e-03 -1.15648972e-01]]"
1806,common_voice_id_19404330.mp3,Perusahan Jepang umumnya menyediakan seragam untuk para karyawannya.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.30419321e+01  2.77556474e+00  5.07270260e-01 ... -3.35142384e-01
  -6.81573039e-02 -1.38138298e-01]
 [-4.44188263e+01  2.42423742e+00  1.36237624e+00 ...  1.13723157e-02
   1.19491410e-01 -4.81529009e-02]
 [-4.60498746e+01  3.08109731e+00  1.90028206e+00 ...  4.91252928e-01
   5.25022573e-02 -5.11100057e-01]]"
1807,common_voice_id_19404331.mp3,Dia tiba di sini tadi malam.,"[[-7.04376994e+01  5.57423506e-04 -2.60937087e-03 ...  9.34163804e-04
   4.03888935e-05 -4.44650933e-04]
 [-7.02048824e+01 -4.01324449e-03 -1.18852608e-02 ...  1.01609019e-02
  -1.00049341e-02  4.67955488e-04]
 [-5.60510061e+01  3.00271623e+00  1.46781943e+00 ... -2.09103546e-01
  -3.20232994e-01 -1.44472192e-01]
 ...
 [-4.49580059e+01  3.48594797e+00  1.35161393e+00 ...  7.94713507e-01
   4.29132275e-01 -2.16886422e-01]
 [-4.56149748e+01  4.05729113e+00  2.11123242e+00 ...  1.64595132e-01
   1.04281818e-01  3.29945768e-01]
 [-5.54347827e+01  3.48060985e+00  1.22289208e+00 ...  2.96779408e-01
   4.26245438e-01  2.74474925e-01]]"
1808,common_voice_id_19404332.mp3,"Dengan rajin belajar, dia malas bersosialisasi.","[[-7.04445456e+01 -1.18156872e-04 -1.23573277e-04 ...  7.09380630e-05
  -2.39364734e-04  6.74226719e-05]
 [-7.03732867e+01 -1.20453176e-02  1.35449717e-04 ... -5.99075190e-04
   7.55962792e-03  5.77002007e-03]
 [-6.18218499e+01  2.05808443e+00  9.16224862e-01 ...  5.05941452e-01
   6.24653484e-01 -4.23267171e-02]
 ...
 [-4.08802423e+01  4.15178114e+00  2.57022029e+00 ... -3.20497846e-01
  -3.50662547e-02 -4.41749977e-01]
 [-2.76634077e+01  4.73487222e+00  1.84038992e+00 ...  1.00619829e-01
   1.11292894e-01  9.77825322e-02]
 [-3.30358891e+01  4.25929738e+00  1.44891296e+00 ... -1.69420331e-02
  -9.76188496e-03 -6.36992002e-02]]"
1809,common_voice_id_19404334.mp3,Saya menyalakan lampu kamar dan belajar.,"[[-7.04454520e+01 -8.41087786e-06 -1.25283286e-05 ...  1.87905493e-05
   2.63882055e-06 -7.45674122e-06]
 [-6.99728398e+01  6.81157718e-02  2.13397611e-02 ... -4.26220363e-02
  -3.00521780e-02  4.19690431e-03]
 [-5.85192842e+01  1.59846590e+00  8.65870627e-01 ... -6.95527565e-01
  -2.32219233e-01 -1.22430720e-01]
 ...
 [-4.36137048e+01  2.92050366e+00  1.14604612e+00 ... -2.67972058e-02
   2.82801409e-01 -5.03242760e-02]
 [-4.51304834e+01  4.21554390e+00  1.57515318e+00 ... -9.36382570e-01
  -1.39148128e-01 -1.93199473e-01]
 [-5.55047258e+01  4.25222256e+00  1.33218916e+00 ... -6.33464556e-01
  -1.87237983e-01 -1.05444468e-01]]"
1810,common_voice_id_19404337.mp3,Kemanakah kita pergi setelah kita mati?,"[[-7.04454794e+01 -1.83217845e-05  4.21901881e-06 ... -1.00763490e-05
   8.92194563e-06 -2.69330391e-07]
 [-7.04120663e+01 -4.91927941e-03  3.31987000e-03 ...  2.98855515e-03
   1.28529637e-03 -2.67536893e-04]
 [-6.42027790e+01  1.59860257e+00  1.69109157e+00 ... -1.12491489e-03
  -1.52733552e-01 -2.81766014e-01]
 ...
 [-4.67610823e+01  3.61289531e+00  1.72880389e+00 ...  3.12722729e-02
   2.09711103e-01 -1.07348267e-01]
 [-4.51916341e+01  3.88019501e+00  1.74217399e+00 ...  7.92256850e-02
  -5.34189317e-02  8.04383163e-02]
 [-4.45574296e+01  3.27260462e+00  1.38281998e+00 ... -2.70392275e-01
  -6.18114019e-04  6.95742874e-01]]"
1811,common_voice_id_19404341.mp3,Anak-anak adalah bunga dari kehidupan kita.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.29128130e+01  2.78954779e+00  1.46940325e+00 ... -4.16271218e-02
   1.61569653e-01  1.90343026e-01]
 [-4.38557241e+01  3.80175871e+00  1.83433313e+00 ... -1.17416883e-01
  -4.74572379e-01 -5.61948731e-03]
 [-5.55364072e+01  3.87346592e+00  1.72823837e+00 ... -3.09724899e-01
  -1.57340041e-01  5.75124577e-01]]"
1812,common_voice_id_19404343.mp3,Pekerjaannya hampir selesai.,"[[-7.04455261e+01  2.15757644e-06 -4.07363418e-06 ...  2.34535932e-06
  -2.40573595e-06 -2.24707279e-06]
 [-7.04269722e+01  3.54139295e-03 -4.59685001e-04 ...  1.29096988e-04
   7.15771541e-04 -1.56518123e-04]
 [-6.42384737e+01  2.74636190e+00  1.44653546e+00 ... -1.02356717e-01
  -2.21408517e-01 -2.02357666e-01]
 ...
 [-4.70930956e+01  3.70408779e+00  2.48099594e+00 ...  1.81947766e-01
   3.90297550e-01  2.89048412e-03]
 [-4.79044394e+01  3.84658907e+00  2.03067824e+00 ... -1.53481999e-01
  -1.00359034e-01 -2.15244418e-01]
 [-4.69956066e+01  3.77482265e+00  7.21382755e-01 ...  3.21005574e-01
  -2.70539545e-02  2.69391779e-01]]"
1813,common_voice_id_19404345.mp3,Dan saya tahu kamu tidak melakukannya untuk saya.,"[[-7.04455258e+01  3.12419515e-06 -2.68197747e-06 ... -4.73803615e-07
  -2.53929962e-06  1.14622456e-06]
 [-7.03955714e+01 -1.14319090e-03  1.08640113e-02 ... -6.52139648e-03
  -5.61431420e-03 -5.31109480e-03]
 [-6.21326002e+01  2.88095259e+00  1.81093828e+00 ... -2.97603900e-01
  -1.89466803e-01  4.21674779e-02]
 ...
 [-4.43303685e+01  2.81983247e+00  1.65873133e+00 ... -2.48930377e-01
   1.90014550e-01 -1.85356749e-01]
 [-4.42727564e+01  4.17772943e+00  1.65845204e+00 ... -5.06590332e-01
  -2.07279725e-01 -1.04975355e-01]
 [-4.17379318e+01  3.05574876e+00  1.30743083e+00 ... -5.45660973e-01
   1.15277290e-01  6.82052533e-01]]"
1814,common_voice_id_19404347.mp3,Buah Mangga ini rasa nya manis,"[[-7.04454422e+01 -6.00982943e-06 -8.87702032e-06 ...  5.11608437e-06
   1.23304489e-05 -1.23468287e-06]
 [-7.03842361e+01 -4.75055108e-03  1.14250655e-03 ... -4.41779184e-03
  -2.20945519e-03  4.09225251e-03]
 [-6.39489184e+01  1.83620716e+00  1.07894426e+00 ... -5.36819206e-01
  -7.68037722e-01 -5.40926174e-01]
 ...
 [-4.76960119e+01  3.26281569e+00  1.19361259e+00 ... -4.77589020e-01
   8.19509376e-03 -4.25229005e-01]
 [-4.77394212e+01  4.00553383e+00  1.57188151e+00 ...  7.71988898e-01
   3.89738417e-01 -4.20924665e-01]
 [-5.71798766e+01  3.34432292e+00  3.51599464e-01 ...  5.88136270e-01
   1.13261417e-01 -4.02222746e-01]]"
1815,common_voice_id_19404348.mp3,Bersatu kita teguh. Bercerai kita runtuh,"[[-7.04454497e+01 -6.44096987e-06 -4.01328241e-05 ... -4.24284708e-06
   3.77247215e-06 -1.77692493e-06]
 [-7.01585641e+01  9.59837807e-02  7.09267483e-02 ... -3.38386910e-02
  -3.86866332e-02 -5.96488802e-02]
 [-6.03488942e+01  3.05802819e+00  1.89724336e+00 ... -2.98417533e-02
   4.31307689e-02 -6.03092803e-01]
 ...
 [-4.64873154e+01  2.92845488e+00  1.37776102e+00 ... -2.92976477e-01
  -3.10419300e-01 -2.81815583e-01]
 [-4.68609517e+01  3.18210293e+00  1.97762350e+00 ... -4.36189773e-01
  -7.34880053e-01 -4.98173221e-01]
 [-5.93206223e+01  2.84134639e+00  1.36525425e+00 ... -6.60662931e-01
  -6.84695560e-01 -3.31812455e-01]]"
1816,common_voice_id_19404356.mp3,Tolong buka gorden tersebut!,"[[-7.04450380e+01  1.05861013e-04 -6.67050040e-06 ... -7.33264878e-05
   2.34863949e-05  2.16208298e-05]
 [-7.01608281e+01  5.39154515e-02  1.72067172e-02 ... -1.30399190e-02
   1.09431516e-02 -1.85131709e-02]
 [-5.92797437e+01  2.19019575e+00  3.59321601e-01 ... -4.58145874e-01
  -6.21909949e-02 -1.75270889e-01]
 ...
 [-4.66119946e+01  3.66590354e+00  1.63624110e+00 ...  1.09939893e-02
  -1.58005870e-01 -9.41331775e-02]
 [-4.77187879e+01  4.32089376e+00  1.99380040e+00 ... -1.81357857e-01
  -6.41275202e-01 -3.98106988e-01]
 [-5.89539331e+01  2.98053334e+00  1.72893375e+00 ... -3.38561597e-01
  -1.24967533e-01 -6.30078506e-02]]"
1817,common_voice_id_19404357.mp3,Hari ini dia sangat menyebalkan.,"[[-7.04452785e+01 -3.65900663e-05 -7.35929548e-05 ...  1.08734343e-05
  -1.94755210e-06 -1.92958887e-05]
 [-7.03972601e+01 -2.59144886e-03  6.68474706e-03 ...  7.37139909e-04
  -4.11959474e-04 -4.53855239e-03]
 [-5.99267144e+01  2.28449147e+00  8.17332875e-01 ... -7.13241307e-01
  -6.19024554e-01 -3.48845809e-01]
 ...
 [-4.84153429e+01  3.28397317e+00  2.52774565e+00 ...  5.50722848e-03
   3.18909430e-01  1.04324980e-01]
 [-4.73140051e+01  5.11616123e+00  2.68276428e+00 ... -2.15456061e-01
   1.43030229e-01  3.28535319e-01]
 [-4.68712865e+01  3.02075765e+00  1.39731155e+00 ...  2.19316891e-01
  -5.62574449e-02 -9.61766439e-02]]"
1818,common_voice_id_19404358.mp3,"Sungguh, ingin belajar bahasa Jepang bersama-sama.","[[-7.04430041e+01 -8.12050176e-04  1.76603609e-04 ...  3.12634426e-04
  -2.36378863e-04  8.64769233e-05]
 [-7.01972502e+01 -7.95215456e-03 -1.15045581e-02 ...  8.14514523e-03
  -4.93872920e-02 -2.28027869e-02]
 [-5.57894596e+01  2.93154264e+00  1.36202812e+00 ...  2.38503691e-01
  -1.52768938e-01 -2.06439493e-01]
 ...
 [-4.72797836e+01  2.22866651e+00  1.02063122e+00 ... -1.30875245e-01
  -5.34734488e-01 -2.33321573e-01]
 [-4.52956760e+01  3.21965497e+00  1.10145952e+00 ... -2.48788070e-01
  -6.90346456e-01  1.55969392e-01]
 [-4.10401850e+01  3.84434164e+00  1.23697700e+00 ... -7.31991625e-01
  -5.77642259e-01  2.18073112e-01]]"
1819,common_voice_id_19404365.mp3,Kita tidak sampai harus menjual rumah kita.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-4.45635023e+01  2.90975202e+00  1.79705052e+00 ... -2.42468228e-01
  -5.69760990e-01 -8.66595045e-01]
 [-4.50499346e+01  3.80488450e+00  2.36444781e+00 ... -6.05967689e-01
  -4.77254146e-01 -1.84924230e-01]
 [-5.45569758e+01  3.45699570e+00  1.57167951e+00 ... -3.49452893e-01
  -3.48126241e-03 -2.27816128e-01]]"
1820,common_voice_id_19404366.mp3,Semangat!,"[[-7.04455108e+01 -1.39530783e-05 -2.86561220e-06 ... -4.99985227e-06
  -1.46462378e-06  7.77423227e-06]
 [-7.03696342e+01  7.83288955e-03  8.49638492e-03 ... -6.01053969e-03
  -8.07372052e-03 -5.51237190e-03]
 [-6.33241640e+01  1.92092849e+00  1.82434926e+00 ... -3.72096063e-01
  -5.36459452e-01 -2.58514598e-01]
 ...
 [-4.50131999e+01  3.55131864e+00  1.83574605e+00 ... -1.24166088e-01
  -2.92530365e-01 -6.78307740e-01]
 [-4.42902167e+01  3.39014987e+00  7.43928236e-01 ... -6.13090606e-01
  -3.75109857e-01 -6.99695767e-01]
 [-4.31464249e+01  3.22408989e+00  2.66148622e+00 ... -5.51552896e-01
  -1.58702893e-01 -5.56598779e-01]]"
1821,common_voice_id_19404367.mp3,Tom menunjuk lantai.,"[[-7.04441524e+01 -1.72171361e-04  5.04412305e-07 ...  1.43994143e-04
   1.25828552e-05 -9.12493118e-05]
 [-7.01729981e+01 -3.78130897e-03  3.29145648e-02 ... -5.46724798e-03
  -2.76126052e-02 -2.60507662e-02]
 [-5.58342763e+01  2.86184451e+00  1.52190190e+00 ... -3.54556337e-02
   9.80529270e-02 -9.02519994e-02]
 ...
 [-4.32491186e+01  3.07540267e+00  2.49728948e+00 ... -1.00310136e+00
  -2.38930357e-01  1.20042437e-01]
 [-4.23916687e+01  3.55780491e+00  1.93997596e+00 ... -4.39330076e-01
  -8.74588320e-01 -2.48439316e-01]
 [-4.36866014e+01  3.04351025e+00  1.59697986e+00 ... -7.65762388e-01
  -4.40116657e-01 -5.86157476e-02]]"
1822,common_voice_id_19404368.mp3,Menambah kata ke dalam kalimat,"[[-7.04386687e+01 -1.28816792e-03  7.91083867e-04 ...  3.61617350e-05
  -5.08572850e-04 -1.59428694e-04]
 [-6.99571082e+01 -4.73245906e-02 -1.90889053e-02 ...  2.33891073e-02
  -3.51747831e-02 -1.12024737e-02]
 [-4.68008618e+01  3.95299212e+00  1.55060113e+00 ... -4.70776955e-02
  -1.30898609e-01 -2.03939196e-01]
 ...
 [-4.46993549e+01  2.45927216e+00  8.44492886e-01 ...  1.20572478e-01
   6.18161364e-02  4.42552803e-01]
 [-4.41597847e+01  2.32096895e+00 -1.52595124e-01 ... -1.00985721e+00
  -5.03458475e-01 -5.48124996e-01]
 [-4.44060353e+01  2.07315920e+00  8.43170994e-01 ... -2.75414897e-02
  -2.85442519e-02 -8.76733996e-01]]"
1823,common_voice_id_19404369.mp3,Saya bermaksud jalan-jalan ke Eropa dengan teman.,"[[-7.04451383e+01 -4.04890992e-05  4.86647806e-05 ... -2.94243516e-06
   1.06951688e-05  5.44016035e-06]
 [-7.03274717e+01 -3.81448725e-03  8.63438722e-04 ... -3.49436969e-03
  -1.39340835e-02 -7.92369917e-03]
 [-5.69706265e+01  2.76045162e+00  7.85625680e-01 ...  1.51862433e-01
  -2.85744465e-01 -3.03316843e-01]
 ...
 [-4.35004603e+01  3.40168475e+00  1.14048052e+00 ...  7.86336811e-01
   7.41425934e-01 -4.56285086e-01]
 [-4.29116055e+01  3.19340870e+00  9.91646160e-01 ... -2.70436718e-01
   2.17348130e-01 -5.40696353e-01]
 [-4.51820541e+01  3.96596617e+00  1.42868223e+00 ... -7.17505866e-01
  -7.97968255e-01 -1.03498791e+00]]"
